"Iteration","row-01 Mooring-01: row-01 Mooring-01 (m/s)","row-01 Mooring-02: row-01 Mooring-02 (m/s)","row-01 Mooring-03: row-01 Mooring-03 (m/s)","row-01 Mooring-04: row-01 Mooring-04 (m/s)","row-01 Mooring-05: row-01 Mooring-05 (m/s)","row-01 Mooring-06: row-01 Mooring-06 (m/s)","row-01 Mooring-07: row-01 Mooring-07 (m/s)","row-01 Mooring-08: row-01 Mooring-08 (m/s)","row-01 Mooring-09: row-01 Mooring-09 (m/s)","row-01 Mooring-10: row-01 Mooring-10 (m/s)","row-02 Mooring-01: row-02 Mooring-01 (m/s)","row-02 Mooring-02: row-02 Mooring-02 (m/s)","row-02 Mooring-03: row-02 Mooring-03 (m/s)","row-02 Mooring-04: row-02 Mooring-04 (m/s)","row-02 Mooring-05: row-02 Mooring-05 (m/s)","row-02 Mooring-06: row-02 Mooring-06 (m/s)","row-02 Mooring-07: row-02 Mooring-07 (m/s)","row-02 Mooring-08: row-02 Mooring-08 (m/s)","row-02 Mooring-09: row-02 Mooring-09 (m/s)","row-02 Mooring-10: row-02 Mooring-10 (m/s)","BuoyancyPod-01: BuoyancyPod-01 (m/s)","BuoyancyPod-02: BuoyancyPod-02 (m/s)","BuoyancyPod-03: BuoyancyPod-03 (m/s)","BuoyancyPod-04: BuoyancyPod-04 (m/s)","BuoyancyPod-05: BuoyancyPod-05 (m/s)","BuoyancyPod-06: BuoyancyPod-06 (m/s)","BuoyancyPod-07: BuoyancyPod-07 (m/s)","BuoyancyPod-08: BuoyancyPod-08 (m/s)","BuoyancyPod-09: BuoyancyPod-09 (m/s)","BuoyancyPod-10: BuoyancyPod-10 (m/s)","BuoyancyPod-11: BuoyancyPod-11 (m/s)","BuoyancyPod-12: BuoyancyPod-12 (m/s)","BuoyancyPod-13: BuoyancyPod-13 (m/s)"
11.0,0.962472846415638,1.2591274644143249,0.7839096169969143,1.1460690507760052,0.9168351832470922,0.9170320009573261,1.1644828580868634,0.7895539446338615,1.2547305284856791,0.9710028687899498,0.9605172066049339,0.6433118981493525,0.8754355756319662,0.6775890158052458,0.8274689063848876,0.8283461735707192,0.6772694372266633,0.8728781845760997,0.6518702810868353,1.004670540831617,1.0938331655642783,1.0199508261182442,1.0332053706843904,1.026045279147259,1.0956712211293727,0.8120132247680097,0.7978697441564572,0.7941389561551785,0.8125161379102686,1.6170089908327765,1.6133266576631649,2.167039395603862,2.166035132519047
12.0,0.9894208136636782,1.2626025832425611,0.8339657799402268,1.154998820161668,0.9636316295405946,0.9640802559318751,1.1731886584976734,0.8405877123065917,1.2584802208540062,0.9973825943545078,0.8712552075035136,0.6794816913479147,0.8484971997118328,0.7173622971594329,0.8512313761700405,0.852526510053255,0.7169443644394534,0.8468110029186773,0.6881947894772886,0.9185488188802883,1.132361450694505,1.0573816211900793,1.0692890937732813,1.0634133412678377,1.1333326035459128,0.838508299628898,0.8423616979488288,0.8380320073281581,0.8391381602231579,1.5569003998110191,1.5528304607518217,2.1840238046166944,2.178865381929757
13.0,1.0016645687259018,1.2646291100766727,0.876639048488528,1.1577823967740486,1.0032765837863884,1.0038483886983598,1.1761259015251058,0.8843836293003837,1.260990704291079,1.008664182055651,0.8113897439709494,0.7109457629358864,0.8326063981202818,0.7593717096394217,0.875406792625333,0.8772593974785221,0.758890959386453,0.8318301641135523,0.7195287934261885,0.8449001559960863,1.1609762399947117,1.086855968486022,1.097447577801732,1.0928703939710869,1.1615113658579495,0.8662423348015417,0.8903178280753704,0.885638092827466,0.8673370988594079,1.48795157726347,1.483454976340198,2.1617229729043115,2.1544783597583574
14.0,1.0067501470399138,1.270056538493342,0.9158542884402048,1.160875769320296,1.038378034460839,1.0390997603742111,1.1796588342812677,0.9245704314436637,1.267260547704387,1.0129161300984502,0.8041618021001065,0.7377529916932183,0.8286514237492181,0.8043404107954276,0.8998643703394518,0.9023707877136239,0.8037341056890553,0.8286852322488104,0.7456353331395669,0.8114110440851188,1.1840109070885738,1.1124614398043466,1.1216172942667564,1.1181757889006545,1.1840891284647412,0.8957287545949447,0.9423013285260342,0.9376370757070484,0.8971151253204999,1.4181742903788563,1.4134204081771575,2.076012665708169,2.0684101576482696
15.0,1.0116178822202282,1.2767449801712736,0.9513591977891632,1.1660784751578208,1.0697243915815762,1.0706065714681725,1.1853442836712897,0.960538117695994,1.274631444969078,1.0167543566749564,0.8428068449969409,0.7604024366970841,0.8273155518229455,0.8502659849842988,0.9190834887838716,0.9223366004033627,0.8492396152387633,0.8282491295702034,0.7666854382289122,0.8263477936055003,1.2017390698998702,1.1342691690085103,1.1418866156676966,1.1395377373545001,1.2013573251097052,0.92124657210749,0.9924094769005989,0.9880127288722098,0.9225407755703908,1.3514303588261438,1.3463252502482825,1.9194017271477044,1.9149005501372534
16.0,1.0163133158400905,1.281011746997328,0.9806614156651806,1.172734660707357,1.0963001892746789,1.0974373257904464,1.1925330364230005,0.9901458883211689,1.2799606871680504,1.0211474142426926,0.9219890815557178,0.7811138634462049,0.8404821653383043,0.8994327154258653,0.9420207086308756,0.9462657899571201,0.8980169859841566,0.8420149211122678,0.7852094014333988,0.8922820566835218,1.2112368577597736,1.1503383561441232,1.1564566561856786,1.1551531276056137,1.2109712773320005,0.9488402480367367,1.0464707501694355,1.0428335585463195,0.9497405372930383,1.2894164163206552,1.285206471503962,1.7364352635259914,1.7377289221812098
17.0,1.024395645096411,1.2865201073744286,1.0071520061714376,1.1834836335525587,1.1193140332371894,1.1207507598865123,1.2029894197068967,1.0165949751396364,1.2864018290120505,1.028702660242497,1.0119287621919895,0.7998304504881643,0.8525737448011731,0.9479228410347859,0.959280457138174,0.964728485882985,0.9461558732647826,0.8550703869515205,0.8013699571990887,0.9762581596225612,1.2165848572859304,1.1629331930798839,1.1672644906790302,1.1672724944113217,1.2160365201660819,0.96985974505377,1.09523099098723,1.092927075500633,0.9702163626385626,1.241731040017711,1.238293744349766,1.5551399632254617,1.5634402708522992
18.0,1.0329740624063566,1.291600894370614,1.029799700414247,1.1965106265078045,1.1383867557582124,1.1401403177591127,1.2152198971890478,1.03884406620796,1.2920641269664412,1.0373488552529333,1.1044294854762042,0.8168333006151938,0.8662641191576901,0.9958203702012359,0.9740822716134285,0.980834552272406,0.9936402305259961,0.8693897934088186,0.8161941614755335,1.0686407426340643,1.2164894025246658,1.1713959152824667,1.1741616839553088,1.1752683651518379,1.2159021931855556,0.9869853346806532,1.140146174180539,1.1392819208400682,0.9864772560444445,1.2084762263398858,1.2056965916310414,1.4137553906321854,1.4273551133378692
19.0,1.042015355538554,1.2948916549193974,1.0488543145513702,1.2104424497377169,1.1534145554127815,1.1554791144397463,1.2280537855371296,1.0573552524919745,1.2959503459065511,1.0463719722455436,1.1916460069572858,0.8326321282034108,0.880514342855229,1.0422700351437433,0.9873126129750074,0.9953648367991798,1.0395263812005824,0.8840557854996163,0.8299652926308678,1.1594919760463975,1.2113804488542348,1.175644065423458,1.1774749408085745,1.1793979987585572,1.210696963503641,1.0008764176307043,1.1814797907743042,1.1819754866591805,0.9994248308381173,1.1876867335667936,1.185219907187547,1.3238137530574685,1.3395569410273878
20.0,1.050225388062475,1.297254404086669,1.0649645547112772,1.2245698714367217,1.1647976520742007,1.1672151857855382,1.2406894075807873,1.0725586337222004,1.2988613405727816,1.0545698395254823,1.267750498299214,0.8482509119310527,0.8937846674162724,1.0874765644970092,0.9993366410470689,1.0085199181847222,1.0839863840006119,0.8975095816829325,0.84439110569336,1.2413232751511747,1.2031295575917265,1.1771522174434377,1.178369364955621,1.1808475773421288,1.2026058934872526,1.0113045062060704,1.219106558413496,1.220847447324284,1.0084804242941623,1.1788507842344231,1.1762978515376508,1.2789627071263658,1.2938240540723853
21.0,1.0575141576670295,1.2987997443186854,1.0787741612104549,1.2384513640348462,1.173101922434086,1.175814615386105,1.2529128574302921,1.0854681183470374,1.3010598787596581,1.061766691356137,1.329265232381593,0.8628285254787079,0.9053912342672868,1.1298789540804495,1.0099622148933198,1.0202240815906416,1.1257355963720972,0.909229037641417,0.8581789363423669,1.3100939757541095,1.192779630316192,1.1764510868657063,1.1776026504567803,1.1803548994691904,1.1924524621347004,1.019489927133867,1.253067028739782,1.2561546987089727,1.015476094744679,1.1773021212047616,1.1746616609821048,1.2699735923309678,1.2831221153901406
22.0,1.0634996419076987,1.2994797876806767,1.0904068244973248,1.2514500841921206,1.1790489122826315,1.181959131457271,1.2641337662285825,1.0961896341985686,1.3023212746465407,1.0675830305442071,1.3725408619709014,0.8764050458439978,0.9157374665459154,1.1691248647347205,1.0190472052046953,1.0300660891332776,1.1643471477147362,0.9194240057071179,0.8712319349231784,1.3618790765833237,1.1814460251724983,1.174412907134016,1.176109022532028,1.1786848517442392,1.181395308647075,1.0258770749885895,1.2835677871717863,1.2878826157611667,1.0207285270258148,1.1793612144008887,1.1766095598985966,1.285514087061335,1.296937437410566
23.0,1.0682889703967389,1.2993730539476718,1.1000609932114833,1.2631763495665687,1.1833936739167863,1.186329717424916,1.2739294012713716,1.104844661615544,1.302657289074195,1.0721354423371472,1.3955701402450595,0.8885960561040377,0.9260456350184327,1.2045258563292423,1.0263996565759743,1.037843054010681,1.199295237921753,0.9295801474440769,0.8830257538678599,1.3942413372182927,1.170250778193814,1.17175078814244,1.1745266675399542,1.1763641924260477,1.1706091458342436,1.0310380667740044,1.3107102577008114,1.3162478378037787,1.0248032063638277,1.1834775282142203,1.1805956448712147,1.309856325537967,1.320289670097823
24.0,1.072325955255971,1.2982717326538247,1.107733023775859,1.2732875715901915,1.1867718857994998,1.1895812748530814,1.2821459673772666,1.1116370717497852,1.3017264153944617,1.0757798060361823,1.3974908817215754,0.8992164852089111,0.9367591767695195,1.2356031333202406,1.0315275736318859,1.0429554605371005,1.2302953338816451,0.9403787806483701,0.8934483754328506,1.405219920814521,1.160138273280404,1.1690283525391436,1.1733607585478407,1.1740418932050898,1.1606584196310745,1.0348154119072284,1.3341109296943237,1.340762485495234,1.0279434843096718,1.1882710773530163,1.1850516915931286,1.328486195667197,1.3393160338724188
25.0,1.0749720376290341,1.295845740765338,1.1129164261974278,1.2811701676280067,1.1893735260332081,1.1919395507135069,1.2881329304767697,1.1159293268240493,1.2992710241629253,1.0780391309286783,1.3799586968743298,0.9077864660777254,0.9480935084322457,1.2626942913858479,1.0346564018644746,1.0455627423239418,1.2575520883651143,0.951771974583673,0.9017649627280615,1.3944350678283168,1.1509500518452833,1.166411526782829,1.1723256209144641,1.1716945490872468,1.151834933558995,1.0380743412018199,1.3538486649489527,1.3613135121161655,1.0305410878243813,1.192975282326898,1.1895101815982905,1.3385819693313747,1.3500276927189212
26.0,1.077112124253243,1.2923928564062048,1.1162131308423198,1.2870815371360296,1.1917604786039746,1.1939940329769083,1.2923545900106375,1.1185060033093464,1.2958265955145767,1.0798378060398572,1.3453244138342426,0.914775612931995,0.9586704234372211,1.2854581361152229,1.03525844722045,1.0450087825692662,1.2808658774007255,0.9625502891253616,0.9085347468733473,1.364367201555766,1.1438199674272047,1.164413757945996,1.172196140377173,1.1700121016998808,1.144877943807304,1.040661308533903,1.3692728215921413,1.3774129607335877,1.0327424132991663,1.197192014503584,1.1934637036426978,1.3411267412454608,1.3535457653260328
27.0,1.0781535304887986,1.2874736353050285,1.1168397874337466,1.2905216430418915,1.193709618301772,1.1956190880413424,1.294259502971972,1.1185731891704682,1.2908223850553509,1.0806558008001403,1.3001816777848472,0.9197831262777663,0.9671433085283753,1.3040969959182829,1.0338900291177795,1.0417742430458328,1.300402760771662,0.9711639139486106,0.9131579851011576,1.3205247635477257,1.1378827361081338,1.1626239971014387,1.172199480907231,1.1684665452430318,1.139285265222176,1.0433086468779602,1.3805202441505178,1.388914895314581,1.0351429757126063,1.2003571911631354,1.196510513758938,1.3430116429273584,1.3558954949430229
28.0,1.0785547698764233,1.2817210621038995,1.115540349771182,1.2920687417953278,1.1955800836610402,1.1971476368190608,1.2943922269764347,1.1168303633807042,1.2848051090178976,1.0809228274605864,1.2501173034992492,0.923728921739744,0.972626884657362,1.3186856889029277,1.0305199478900353,1.0360177879998145,1.3161378342469614,0.9766903012347039,0.916741056538672,1.269696858979773,1.134001083951422,1.1616779712715641,1.1727970414043898,1.1675407854879796,1.135531779123406,1.0463928600812993,1.3873416744831848,1.3956675109318117,1.0382051949066686,1.2026385940934778,1.1985951161878583,1.3461879368436183,1.3590069798268636
29.0,1.0785492846998104,1.2747508885127161,1.1119436648555903,1.291371794302849,1.197063602912212,1.1983018845559095,1.2924889952919425,1.1131195710859854,1.2774312048914094,1.0807654351597622,1.2024817029925832,0.9265488055056657,0.9754034997922832,1.3291765259997788,1.0260330400553743,1.028793766016547,1.328057632885686,0.9793820204473088,0.919085666641454,1.2201850752883245,1.13123511232185,1.1608392244975474,1.173299897358934,1.166736841738886,1.1329628563225076,1.0504091222967256,1.3900517019056229,1.39784541486004,1.0423335058585068,1.2036550385773928,1.1995166274022515,1.352475406881621,1.364770599665881
30.0,1.0783641913560955,1.2671436915713379,1.106924205052303,1.2890031671067417,1.1983390285245912,1.1992861601706415,1.289123057898271,1.1081670251708882,1.269616972435526,1.0804703126109996,1.161726974330159,0.9291410661511361,0.9760896765952699,1.3357945198001375,1.0211552960527601,1.0211589410669497,1.3361737265796094,0.9798278535189493,0.9212081038859038,1.177221412853968,1.1298713026068534,1.1604706130005833,1.1739706751348988,1.1663006242224077,1.1317437587220116,1.0557279424729558,1.3892111239264264,1.3961338925382836,1.0477611868255003,1.203798509896758,1.1996309806022907,1.3602614230412433,1.371729038279264
31.0,1.0781857343353678,1.2590918992215827,1.1010028897354558,1.2850952671598803,1.199336621686943,1.2000293068614762,1.2843960778097079,1.1025078539484576,1.2612822272370192,1.0802301684056983,1.130156822219151,0.9318162753978176,0.9750133252007246,1.3385064908874942,1.0165202728465859,1.0139778526823484,1.3404397724127979,0.978344949117568,0.9233970015797814,1.1437841333032923,1.129535059460292,1.1603501400304979,1.174663491980863,1.1660304603876626,1.1314907907664669,1.0623023026045857,1.385286999631663,1.3910899784819881,1.0545023081818283,1.2029550642992226,1.198803190568376,1.3685480811586521,1.3789509386217618
32.0,1.0781596190815836,1.250685930452263,1.0950054059091707,1.2799010998491585,1.200040300516426,1.2005159438348199,1.278514227659699,1.09689775190604,1.2524140071975036,1.0801797311572223,1.1072812531055205,0.9350018629450891,0.9728848767818913,1.3374967039050898,1.012639622679061,1.0079238699000865,1.340853934952054,0.9756141225137235,0.9261686258129185,1.119618484184975,1.1300668253811401,1.1604448051122862,1.1752974551543784,1.1658534409845918,1.1320292215650867,1.0701145947013433,1.3789801408148017,1.383525904235339,1.0625176438506505,1.2012139488657478,1.1971022395483004,1.3762435396952606,1.3853175285368486
33.0,1.0784117799439967,1.2419229713708082,1.0896960685372168,1.2736250567387901,1.200447664812663,1.2007294335742493,1.2717023038949593,1.0920790724607286,1.2432662546016937,1.0804861392285068,1.0909599393350844,0.9390493263155325,0.9703567150068322,1.3331664927432292,1.0099798138370524,1.003489900279895,1.33769392666675,0.9723471279925948,0.9298556838270123,1.10254103254175,1.1313079067392102,1.160585514466771,1.1757771247845572,1.165747299907719,1.1332293984109492,1.0791113382303599,1.3711863878968091,1.3743598605430243,1.0717103562419483,1.198618010647548,1.1945500522597252,1.3822604726142942,1.3901933999085867
34.0,1.0790134379943408,1.2331932090756956,1.0859020566900301,1.2665928002291076,1.2006112222202412,1.2007136107831757,1.264281050170491,1.088700400188917,1.2341460140855638,1.0812598855035036,1.079288955570257,0.9441408434944867,0.967655974302073,1.325840398822702,1.0085112401944336,1.0006996961347832,1.3313513205960406,0.9689518435104694,0.9347033002381351,1.0903870097422934,1.1331205682786087,1.1609288589235098,1.1762366476926842,1.1657741672610733,1.1350598375630212,1.0892138837303293,1.362552467675343,1.3644873500555588,1.0820056757412333,1.195331947001322,1.1914591357304067,1.3862609673139732,1.3926761700473986
35.0,1.0799562737449775,1.2247080237428847,1.083516130366912,1.2589212262907679,1.200434738038488,1.2004077796579185,1.256282343177791,1.0866982090254846,1.225221956517648,1.082351025544477,1.0702851368197448,0.950357264500943,0.9650839967737802,1.3168374512338736,1.0083886424318675,0.9997675990544825,1.3231241284710111,0.9655931247686462,0.9407498885694522,1.0811189362245501,1.1352682688664832,1.1611555282769068,1.1763135008108103,1.1656611597109425,1.137168016276904,1.1003903456693271,1.3541891418117442,1.3548537402896692,1.0933249223278476,1.1916867812303775,1.1880047608196118,1.3870814471279522,1.3922179428782797
36.0,1.0814636293302853,1.2163629565786247,1.083239719496127,1.2509273325292314,1.2000393416611386,1.1998813364651197,1.2480741041396357,1.0866403737508563,1.216482676011758,1.0839548795976923,1.062525165980901,0.9576897739876338,0.9620426691383991,1.3065332111275907,1.0089117596409647,0.9997847493892321,1.3134202906648318,0.9619058525326998,0.9480462807502545,1.0733414150443825,1.137844286957745,1.1616410693736063,1.1764967265042106,1.1657764788579152,1.1396565248190065,1.1121668132964508,1.3460861340788937,1.3457510597497555,1.105199513851276,1.1874081146574897,1.183968353110245,1.384912952754282,1.3886169670613147
37.0,1.0833864795793564,1.2083089623320533,1.0843814984516624,1.2426649897636493,1.1993163181676796,1.1990531833193558,1.239651260419417,1.0879128436108543,1.208129449762571,1.0859476201474698,1.0553887743281376,0.9660939644806305,0.958945525595768,1.2963004665506588,1.0101853307163409,1.0008200127295117,1.30383131932982,0.9582689430681468,0.9565018143013967,1.0663177733266982,1.1404433540126906,1.161982996616838,1.1763608874974951,1.1657475824960253,1.1421854019336317,1.1245903553349286,1.3391291205467513,1.3379344419607766,1.1177654906685093,1.1827799704086348,1.1796787253274648,1.3792470133853107,1.38154961109252
38.0,1.0856444009786455,1.2002842749155307,1.0866654370262492,1.2340044425468624,1.1981004854809056,1.1977832588946513,1.2308300928948621,1.0902923861038534,1.1997018486823534,1.0882250370942652,1.0480945509720345,0.9753425148876722,0.9554461678001054,1.2870527598312134,1.0118022024652877,1.0023959551362112,1.2953478877008298,0.954457175120442,0.9658678139690151,1.0592872469435823,1.1428912490757943,1.1620021236497822,1.1757540531131085,1.165402509415232,1.1445263109894968,1.1373022687654233,1.3334331413787333,1.331656502645713,1.130658079578366,1.1777260846391926,1.1748706378287965,1.3698003664238454,1.3710519951104991
39.0,1.0885625455172174,1.1931224227092299,1.0904244902962186,1.225827568368449,1.196765266366741,1.1963808998945349,1.2224892074497342,1.0939597754909294,1.1922432635220623,1.0911079798696732,1.0400593944390482,0.9854227622855214,0.9514854552422395,1.2793029914841756,1.0131175114354853,1.003840791560946,1.2885126666861078,0.9503761210006866,0.9761632351569189,1.0516478496587063,1.1456663912527407,1.162559670615878,1.175545759648481,1.1655065503402693,1.1470879628707644,1.1501216201651645,1.3289879539791232,1.3270774606891689,1.1437435003649246,1.1724278920081987,1.1699177335314341,1.3580307576771087,1.3586970628707116
40.0,1.0917481889539784,1.1860468149612824,1.0943156603678617,1.2174278426694825,1.1948129235324108,1.194401584631014,1.2140184484449636,1.0977151828692264,1.1848759464634224,1.0942603684074566,1.0314937274248561,0.9962419150657252,0.947343316671602,1.273007692312703,1.0142083644854716,1.0050507906683839,1.2832938697722227,0.946313021162522,0.9872568979655132,1.0434037868942208,1.1478736185576361,1.1625199713530463,1.1746403875478584,1.165084193796489,1.1490959184824068,1.1629549165598094,1.3255700962127532,1.3236944876534813,1.1569169479318953,1.1670990212496164,1.1648814884530672,1.3450348233744716,1.3454876989237847
41.0,1.0951661240546218,1.178887615055159,1.0982904313267834,1.2088440883009417,1.1923040779018745,1.1919044817621927,1.2053803354710046,1.101565896148096,1.1774979480326087,1.0975962273951185,1.0219492347226145,1.007496932992384,0.9430248415895955,1.268907116366276,1.0151353016370994,1.006210389757529,1.2803032543450241,0.9422428109500113,0.9988620528289707,1.0341990923216526,1.1496426639830413,1.162094553952403,1.1732004817833506,1.164244216154231,1.1506813500117374,1.1755013711036288,1.323490037346253,1.3217205819078695,1.1698413221870811,1.1613545299284267,1.1592904987951522,1.3320163248881096,1.3325388118190156
